image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit\VOC2012\JPEGImages\2008_002138.jpg,"['aeroplane', 'car']",0.9995287656784058,2.5201616153935905e-05,6.749389172000518e-07,1.183004496851936e-05,1.8993328922078945e-05,4.528584213403518e-06,0.0023401426151394844,1.9676774172694426e-05,7.07010694895871e-05,3.407698841328965e-06,4.6587038013967685e-06,0.00028318702243268484,6.978063993301474e-07,6.481187710960512e-07,8.615523938715342e-07,8.786625585344154e-06,8.23363006929867e-06,1.7739750546752475e-05,2.7376972866477445e-06,1.0395444405730814e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002140.jpg,"['person', 'tvmonitor']",5.489341128850356e-05,0.011556471697986126,0.00012544715718831867,4.407165397424251e-05,0.017754243686795238,0.0002496177621651441,0.0004639829858206213,8.052743214648217e-05,0.004727043211460114,0.00025124548119492834,0.0009978570742532609,0.0015033029485493898,1.0045889212051407e-05,0.000299439299851656,0.9998363256454468,0.0020393324084579945,0.00010334219405194743,0.0010865372605621817,0.0004470618150662631,0.0730031430721283
../data/VOCdevkit\VOC2012\JPEGImages\2008_002144.jpg,['person'],7.726319381617941e-06,0.0013524906244128942,4.150389941059984e-05,1.1113815162389074e-05,0.004246429540216923,5.4614421969745315e-05,8.837442692311015e-06,5.86057904001791e-05,0.0004544196417555213,0.001082924660295248,0.00010325590119464324,0.0001807411026675254,1.528281791252084e-05,0.00012462661834433678,0.9999450445175172,0.0004035125311929733,0.00018529975204728544,6.276883505051956e-05,0.000423375895479694,0.000801921240054071
../data/VOCdevkit\VOC2012\JPEGImages\2008_002146.jpg,['person'],5.1499442633939914e-05,0.0004507699923124164,1.460300336475484e-05,1.895952482300345e-05,0.04377942532300949,1.2784839782398194e-05,0.034691598266363144,5.596242317551513e-06,2.075104566756636e-05,6.548037345055491e-05,0.0001095565312425606,0.0016836909344419837,7.825059583410621e-05,4.300695309211734e-06,0.9999991655349731,5.544618397834711e-05,0.00022201273532118648,0.0006652383599430323,0.0013008242240175605,0.00026902221725322306
../data/VOCdevkit\VOC2012\JPEGImages\2008_002151.jpg,['aeroplane'],0.93011873960495,0.00011010962043656035,1.824750256673724e-06,0.001139833009801805,4.057780643051956e-06,0.002758499700576067,0.16672252118587494,1.3511651559383607e-05,2.827873004207504e-06,2.6041407181764953e-05,1.3156910654288367e-06,6.07410584052559e-05,1.2829187653551344e-05,5.0339103836449794e-06,0.0002850232122000307,5.548970875679515e-06,8.553481166018173e-06,2.9385237212409265e-06,0.00034712813794612885,2.4094595119095175e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002152.jpg,['cat'],1.6435894849564647e-06,6.156371091492474e-05,7.79909751145169e-05,0.00014362944057211283,0.0016395061975345016,7.991200618562289e-06,0.0003432944358792156,0.9908434152603148,0.0015299837104976175,0.00026996002998203045,0.00017235070117749274,0.03272469341754913,1.2300345133553492e-06,9.794282959774137e-06,5.878243973711506e-05,0.00017621507868170738,0.0069317445158958435,5.080637856735848e-05,1.4102882914812653e-06,2.5268829631386325e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002153.jpg,['bottle'],4.4656026148004464e-05,0.009311886504292488,0.0006051830132491888,2.8989377824473195e-05,0.9998912811279296,0.00012054131366312505,0.00017516037041787058,8.819812137517148e-06,0.00018241668294649568,8.14791492302902e-05,0.9045352935791016,0.00036897865356877446,9.266620963899185e-07,1.2885026080766693e-05,0.010060922242701055,4.452955545275472e-05,2.6413577870698652e-05,0.0014293465064838526,0.0003602041979320348,0.00014960271073505282
../data/VOCdevkit\VOC2012\JPEGImages\2008_002155.jpg,['person'],1.2295746273593974e-05,0.0013281089486554265,4.814949988940499e-06,3.518095036270097e-05,0.04822684451937676,1.7709849998936992e-05,0.00034766914905048907,0.00026302106562070554,0.021984271705150604,0.00013965324615128338,0.00025024090427905316,0.003563186153769493,0.000154701410792768,0.00012008116027573125,0.9999767541885376,0.0016353102400898931,0.00019304377201478928,0.032520901411771774,0.0014758220640942454,0.0024297868367284536
../data/VOCdevkit\VOC2012\JPEGImages\2008_002158.jpg,['train'],1.5313950143536204e-06,0.0009761638357304037,1.2120368637624779e-06,1.0781040145957377e-05,1.4740730875928418e-06,0.8650536537170409,0.001149182906374335,3.2832105034685805e-07,4.928700036543886e-06,2.120825411111582e-05,6.536057526318473e-07,5.170957592781633e-05,3.6100504985370213e-07,1.291453486373939e-06,0.3460554778575897,1.8674671082408167e-05,4.581411849358119e-05,2.3236516426550224e-06,0.9992696642875672,2.6900514058070254e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002167.jpg,['person'],0.0010350404772907495,0.0012167211389169095,0.00013319133722689003,0.0005086222081445159,0.09098391234874724,0.00027175972354598343,0.00010420469334349036,0.0003104532952420413,0.00040080473991110915,0.0017106557497754693,0.00040018247091211384,0.0004963540122844279,0.00027194814174436033,0.00016646187577862293,0.9993082284927368,0.0011545346351340413,0.0007971441955305637,0.17351751029491425,0.0020495085045695305,0.0014432899188250305
../data/VOCdevkit\VOC2012\JPEGImages\2008_002169.jpg,['person'],1.356254642814747e-06,0.003898302093148232,1.9990633518318646e-05,1.6511838111910038e-05,0.024706317111849785,0.0003646383702289313,6.75608025630936e-05,1.7013137494359396e-06,8.783891098573804e-05,0.0013723740121349692,7.593248301418498e-05,0.0002243960334453732,1.8538165022619072e-05,5.993072045384906e-05,0.9999942779541016,0.005249918438494206,8.683386113261804e-05,0.0037672119215130815,0.0015679642092436552,0.003478227183222771
../data/VOCdevkit\VOC2012\JPEGImages\2008_002172.jpg,"['horse', 'person']",2.122832665918395e-05,0.0045225825160741815,7.308946806006134e-05,0.005304608959704638,4.339068982517347e-05,2.0806906832149246e-05,6.530963673867518e-06,1.2627739124582147e-05,0.0006103389314375818,0.000908378919120878,2.0702085748780522e-05,0.0007595815695822238,0.036418348550796516,0.00013603348634205759,0.13150395452976227,4.7075096517801285e-05,5.5010583309922374e-05,1.461520696466323e-05,0.001361717004328966,4.977701610187069e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002176.jpg,['person'],0.00024410756304860118,0.004332106560468675,0.0004609026073012501,0.00025867269141599536,0.023598430678248402,0.00018783700943458823,0.002226314740255475,0.00011729197285603733,0.00019511187565512955,0.004551226273179054,0.00026493106270208955,0.003710463410243392,0.00016499526100233195,0.003947217483073473,0.9998599290847778,0.0001369842211715877,0.0016013485146686435,0.0009035393595695496,0.00039874546928331256,0.0007987638819031418
../data/VOCdevkit\VOC2012\JPEGImages\2008_002179.jpg,"['bus', 'motorbike', 'person']",0.0002681397891137749,0.00022833615366835147,6.785315054003149e-05,0.00014469078450929376,2.4415328425675398e-06,0.9990313053131104,0.911072075366974,5.023623543820578e-06,4.27985952455856e-07,2.5341130822198465e-05,1.8266341612616088e-06,0.0001372968981740996,5.8410100791661534e-06,0.000734293251298368,0.0343264676630497,1.1865712394865113e-06,4.9883790779858834e-05,1.7592590211279457e-06,0.00023916388454381377,2.6197639613201323e-07
../data/VOCdevkit\VOC2012\JPEGImages\2008_002185.jpg,['person'],2.383922037552111e-05,1.62478845595615e-05,8.088498725555837e-05,0.0008082723361440003,0.9873358607292176,1.0875941370613871e-05,1.6245343431364745e-05,2.7230682462686676e-05,0.06034494563937187,0.0005388765130192041,0.4261342585086823,2.5869527235045094e-05,7.2708730840531635e-06,8.293538485304452e-06,0.8935962319374084,0.0015485037583857775,3.731295510078781e-05,0.00022594719484914091,1.0184488019149285e-05,0.003368934616446495
../data/VOCdevkit\VOC2012\JPEGImages\2008_002191.jpg,"['motorbike', 'person', 'pottedplant']",8.705816298970604e-07,0.0007492629229091108,5.31389957814099e-07,1.5018286831036676e-05,0.00388400792144239,0.00016259138647001237,0.8057777285575867,3.1397568818647414e-05,0.003729313844814897,1.055853226716863e-05,0.0005720564513467253,0.0007453830330632628,5.1965389502584e-07,0.053600352257490165,0.8225365877151489,0.999997854232788,5.156964562047507e-07,0.00016112075536511838,1.1191466910531744e-05,0.0008025121642276645
../data/VOCdevkit\VOC2012\JPEGImages\2008_002193.jpg,"['person', 'train']",8.374043682124467e-05,0.0005875037750229241,9.199295163853094e-06,0.0021985110361129045,3.194376768078655e-05,0.04689445346593857,0.0003901924646925181,1.9172292013536207e-05,2.440193020447623e-05,1.4339145309349988e-05,1.0241327800031287e-05,8.755023736739531e-05,5.14836392540019e-06,3.78992990590632e-05,0.8579212427139282,0.0003821769787464291,3.341682895552367e-05,3.181696229148656e-05,0.8774193525314331,8.785851241555065e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002194.jpg,['boat'],3.087937511736527e-05,1.828495987865608e-05,8.055522630456835e-05,0.9999816417694092,5.9720196077250876e-06,4.5240685722092167e-05,0.00011111459753010422,3.214594244127511e-06,1.1756392126471836e-07,0.0001648323523113504,2.7580514938563283e-07,5.687004522769712e-05,1.6832569599500854e-05,9.485111149842853e-06,0.027032863348722458,5.792704087070888e-06,2.7023597795050588e-05,5.025736754760146e-06,0.0001558686199132353,9.501597560301887e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002198.jpg,['car'],0.00046905723866075283,0.00039541497244499613,2.666638692971901e-06,0.00048554560635238886,8.066584268817678e-05,0.0026323448400944467,0.9967316389083862,4.108318989892723e-06,5.229225621405932e-07,3.469524745014496e-05,2.57892452282249e-07,0.0028727983590215445,3.3592154977668547e-06,4.399446879688185e-06,0.00017815863247960806,5.4712222663511065e-06,1.2215499737067148e-05,2.150601903849747e-05,0.0017392807640135286,9.157683393823391e-07
../data/VOCdevkit\VOC2012\JPEGImages\2008_002199.jpg,"['car', 'person']",2.683724233065732e-06,0.01842145062983036,1.4201274098013528e-05,0.0005961747956462204,0.021643837913870808,0.0006389590562321246,0.999919056892395,5.303260877553839e-06,1.1363847079337575e-05,0.005834985524415971,2.071986091323197e-05,0.0008243607589974999,8.925992005970329e-05,0.0008562909206375481,0.9999547004699708,3.819354606093839e-05,0.0001896461471915245,1.6591946405242194e-05,0.000503028160892427,7.738493877695872e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002201.jpg,['cat'],1.6977043060251162e-07,0.0005587078630924225,1.4346298939926785e-06,0.002308680908754468,0.006892140489071608,4.532632829068461e-06,8.332339689332001e-07,0.9999983310699464,1.889970008051023e-05,2.235291685792617e-05,3.103645667579258e-06,4.0802337508694115e-08,1.775114668589595e-07,1.0007801165556884e-06,1.4299338545242788e-05,0.0008184408070519568,2.683934212655004e-07,1.860103293438442e-05,3.350739689267357e-06,0.0066933962516486645
../data/VOCdevkit\VOC2012\JPEGImages\2008_002205.jpg,['bus'],1.2439046258805321e-05,0.00027515130932442844,0.0001463032967876643,2.063245301542338e-05,2.5087163521675393e-05,0.9972412586212158,0.005860563833266497,8.773134322836995e-05,7.448695669154405e-07,1.848807733040303e-05,1.5405119029310301e-06,0.0001492476440034807,2.315469146196847e-06,2.234371095255483e-05,0.0006772861815989017,4.1354400309501216e-05,1.730780968500767e-05,3.2889231079025194e-05,7.754904800094664e-05,6.93007605150342e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002207.jpg,['bird'],0.0007959491340443492,0.0011473475024104116,0.992554008960724,0.0003739789826795459,0.0001840939512476325,8.321949280798435e-05,0.00029214279493317013,1.5662718624298575e-06,0.0036281042266637096,0.0011049744207412004,0.0003842259757220745,0.022437073290348053,1.3882244275009725e-05,5.9254747611703344e-05,0.001341354800388217,4.3094507873320254e-07,7.250066846609116e-05,0.0003087675722781569,6.149899127194658e-05,0.00015792730846442282
../data/VOCdevkit\VOC2012\JPEGImages\2008_002209.jpg,['motorbike'],3.859303251374513e-05,0.00032764457864686847,0.0012777134543284776,0.029037559404969212,0.001292539876885712,8.504136349074544e-05,9.375796071253716e-05,9.040856525643905e-07,2.599942263259436e-06,0.00023010377481114122,3.4426107049512215e-06,0.0002980956924147904,0.003849924774840474,0.9295634031295776,0.9975023865699768,1.185476594400825e-05,0.0004243688890710473,0.0002744243247434497,0.0002835782361216843,5.216404315433465e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002212.jpg,"['car', 'person']",3.6292403819970795e-06,0.0009630145505070685,2.326143112441059e-05,0.005089249461889267,1.286896349483868e-05,8.090024493867531e-06,0.9801012277603148,1.8667515178094616e-06,4.6169105871740607e-07,4.827819429920055e-05,6.822484692747821e-07,0.00016884953947737813,0.00011028899461962285,0.012832614593207836,0.9997909665107728,5.272313046589262e-06,0.00027447298634797335,9.52983828028664e-06,0.0005393616738729179,1.6453395801363513e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002222.jpg,"['person', 'train']",7.174565325840376e-06,0.0014887233264744284,2.2305505353870103e-06,0.00012018241977784785,6.561465852428227e-06,0.0017464999109506607,2.181403942813631e-05,7.587864274682942e-06,9.605239756638184e-05,1.4382613699126526e-05,1.312167455580493e-06,5.982051334285642e-06,1.8432004935675652e-06,1.5278968703569262e-06,0.012955999933183191,0.00022455849102698267,2.1523481336771507e-05,5.63896173844114e-06,0.9999935626983644,1.0139637197426056e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002223.jpg,['car'],0.22079844772815704,0.0015688535058870912,0.0007024534861557187,0.001994283637031913,3.199700222467072e-05,0.0008633453398942947,0.001364854513667524,6.272782229643782e-06,0.001342777395620942,0.29800844192504883,0.0001416117447661236,3.9613383705727756e-05,0.00032127235317602754,7.516250479966402e-05,0.0007983818068169057,2.3595889615535266e-06,0.0031252498738467693,8.34217862575315e-05,0.0017170305363833904,2.264681097585708e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002231.jpg,['person'],9.926163329510018e-06,0.033773008733987815,0.0001780295860953629,0.0001445287634851411,0.3961869478225708,6.914959521964192e-05,0.0005405929987318814,0.0009583247010596095,0.0025919049512594943,0.0010018565226346254,0.0007940404466353358,0.0014412269229069352,4.108890061615966e-05,0.00025283845025114715,0.999907374382019,0.0012737844372168185,0.001724663539789617,0.002093612216413021,0.016599232330918312,0.0028658637311309576
../data/VOCdevkit\VOC2012\JPEGImages\2008_002234.jpg,['cat'],1.209293714055093e-05,0.00016710595809854567,0.026549607515335083,0.0016261022537946699,1.0161310456169304e-05,4.073620220879093e-05,0.0038240859284996986,0.053466830402612686,0.00023040873929858208,0.0006805108860135077,3.7081088066770462e-06,0.000716784386895597,1.059338956110878e-05,0.0003912633401341736,0.0002597960119601339,4.512964551395271e-06,0.00029835756868124014,2.3476017304346897e-05,0.002360443118959665,0.0008209347142837943
../data/VOCdevkit\VOC2012\JPEGImages\2008_002239.jpg,['dog'],3.115353683824651e-05,0.00032646377803757787,2.3346481611952186e-05,0.0001645021548029035,0.001128624426200986,0.00013913249131292105,9.646746912039815e-05,5.778655349786278e-07,8.164633982232772e-07,0.0003859675489366055,3.7078261811984703e-06,0.999836564064026,2.834423185049672e-06,1.9765882825595327e-05,0.0007949781138449907,8.565708412788808e-06,0.00010325748007744552,3.704009031935129e-06,1.8115197235601958e-05,1.5463716408703476e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002240.jpg,['motorbike'],0.0004514343163464218,0.0012803277932107446,5.443217560241465e-06,0.0002426102728350088,1.2128254638810175e-05,0.0005115335225127636,0.32285618782043457,2.0755576770170592e-05,4.8495448936591865e-06,0.00011149179772473872,1.733416979732283e-06,4.920617720927112e-05,1.3171896284802642e-07,0.9999252557754515,7.230672053992748e-05,2.9820595955243327e-05,5.574079750658711e-06,9.609152584744153e-06,8.528711077815387e-06,3.4654412957024765e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002241.jpg,['person'],0.0016411123797297476,0.000832058023661375,7.762169843772425e-05,0.12787291407585144,0.0010063602821901438,0.00803642999380827,0.3782815933227539,6.767320883227512e-06,0.0037039150483906273,0.00019684933067765087,0.0038008238188922405,0.0005845599225722253,4.3327549064997584e-05,0.00024724111426621675,0.36094069480896,0.8363082408905029,3.1638657674193375e-05,0.00010719030251493676,0.0019361665472388265,0.00015565355715807527
../data/VOCdevkit\VOC2012\JPEGImages\2008_002250.jpg,"['boat', 'person']",0.008296226151287556,0.002938559744507075,0.00022263001301325855,0.17644232511520386,0.0035677142441272736,0.00018115017155651003,0.09490024298429488,1.4748234207218049e-05,0.0002514690568204969,0.004030090291053057,0.0005348759004846215,9.240191866410896e-05,7.167213334469125e-05,0.001573258196003735,0.006117992103099823,0.0009508935036137699,4.620381878339686e-05,7.081260264385492e-05,0.01729620434343815,0.002445358783006668
../data/VOCdevkit\VOC2012\JPEGImages\2008_002259.jpg,['person'],2.4336777642020024e-06,0.00023833278100937602,1.1732108760043047e-05,1.6272213542833928e-05,0.949668288230896,8.36386334412964e-06,4.2806459532584995e-05,2.654787567735184e-05,0.00811233650892973,0.000664304185193032,0.000587828631978482,0.00010471259156474844,2.6460961635166318e-06,4.925100711261621e-06,0.9999910593032836,0.0001770011585904285,8.396320481551811e-05,0.0007462113280780612,2.443227094772737e-05,0.0035616492386907343
../data/VOCdevkit\VOC2012\JPEGImages\2008_002267.jpg,['dog'],1.2351937584753616e-05,1.263141257368261e-05,0.0001204778891406022,5.404787589213811e-05,0.004882001783698797,1.765593765412632e-06,1.2666140719375107e-05,0.2785996198654175,0.0009600537014193832,0.0004616588703356684,7.977921632118523e-05,0.9933424592018129,3.2246284717984963e-06,2.253453885714407e-06,0.0012583828065544367,3.478114740573801e-05,1.706716102489736e-05,0.0015463371528312564,9.663612217991613e-06,0.025831662118434903
../data/VOCdevkit\VOC2012\JPEGImages\2008_002269.jpg,['bicycle'],6.266793207032606e-05,0.9998407363891602,0.0001352151157334447,5.094343941891566e-05,0.017509730532765392,0.0001354299602098763,0.0002669274399522692,0.00013117431080900133,0.02442385070025921,0.00043591324356384575,1.2338668057054747e-05,1.7930193280335516e-05,2.8547965484904125e-06,0.00010333184764022008,5.2551600674632943e-05,0.0011551154311746359,3.964727966376813e-06,0.00185549957677722,0.00012887912453152242,0.003601396689191461
../data/VOCdevkit\VOC2012\JPEGImages\2008_002272.jpg,['person'],6.3412421695829835e-06,8.724229701329024e-05,2.2567853648070013e-06,1.7727541489875875e-05,0.0121029457077384,2.9104523946443805e-06,1.0107188472829876e-06,8.244761556852609e-05,0.15934087336063385,0.00023183271696325392,5.2840343414573e-05,0.0005143046728335321,6.654098797298502e-06,1.285623056901386e-05,0.9999910593032836,9.673940803622828e-05,1.7370844943798147e-05,0.00032698552240617573,0.00014769038534723222,0.0002299706538906321
../data/VOCdevkit\VOC2012\JPEGImages\2008_002273.jpg,['pottedplant'],9.679241657067905e-07,0.00010744050814537331,6.487138307420538e-06,2.095878244290361e-06,0.9823970794677734,3.3056157917599194e-06,9.873115232039709e-06,4.919651109958068e-05,0.00015385361621156335,6.874123937450351e-05,0.0341360904276371,0.0329398475587368,1.4292684227257269e-06,0.0008053135825321077,0.00036082215956412256,0.2766389548778534,2.903178938140627e-05,1.3751337064604739e-05,3.504239793983288e-05,0.000361582962796092
../data/VOCdevkit\VOC2012\JPEGImages\2008_002283.jpg,['person'],2.611953107134468e-07,1.4931773876014633e-05,0.0283647570759058,0.008336977101862429,0.00027065922040492296,7.757609637337738e-06,1.1207990610273557e-05,5.697085043721016e-07,0.003187344642356038,0.009092642925679684,8.650368545204401e-05,7.279218698386103e-05,3.995388397015631e-05,0.0003303145349491388,1.0,1.5698125935159624e-05,0.00046787809696979815,4.989486228623718e-07,1.659381450735964e-05,0.0007553185569122434
../data/VOCdevkit\VOC2012\JPEGImages\2008_002292.jpg,['bottle'],0.0008285234798677267,0.0005650801467709242,3.9236720112967305e-06,0.0003662081144284457,0.4897831976413727,1.694554157438688e-05,0.007080262526869774,0.00679457001388073,0.00014704020577482882,1.0180544450122397e-05,1.0938028935925104e-05,0.00044623386929742987,2.886292236325972e-07,1.041341329255374e-05,0.00016284258163068444,1.1784121625169064e-06,2.111579306074418e-06,2.3796110326657072e-05,6.061560998205096e-05,0.059203088283538825
../data/VOCdevkit\VOC2012\JPEGImages\2008_002293.jpg,['cat'],0.0001380222529405728,3.2652822028467203e-06,0.018716530874371532,3.6639645259128883e-05,0.0001731302763801068,2.3451707420463212e-06,1.822496960812714e-05,0.4417994916439056,0.0002638408623170108,3.2789019314805046e-05,5.7915596698876464e-05,0.004035941790789366,4.63685137219727e-06,2.9892946258769374e-05,3.368340912857093e-05,5.714523649658077e-05,0.0005469709867611527,4.978854849468917e-05,4.092282324563712e-05,0.010792342945933342
../data/VOCdevkit\VOC2012\JPEGImages\2008_002298.jpg,['cat'],0.00010702177678467706,5.687096927431412e-05,0.013822190463542938,5.113905717735179e-05,0.0059265727177262315,0.0002343636297155172,0.0004252608341630548,0.07154641300439835,4.1524476728227455e-06,0.00016625550051685425,5.993500508338912e-06,0.0007431576959788799,0.023388033732771873,1.7520394976600073e-05,4.562189860735089e-05,0.00012558180605992675,1.5475518011953685e-05,1.8475757315172814e-06,0.00014580153219867498,6.1298765103856576e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002305.jpg,['person'],0.000446815334726125,0.0015165442600846288,0.00024168171512428666,0.00023082055849954489,0.05673689022660256,5.50942677364219e-05,0.00017112681234721094,3.909227598342113e-05,0.03460950776934624,0.000302220432786271,0.00011973163054790349,0.0001381845067953691,5.94235461903736e-05,0.0004629183385986835,0.9999020099639891,8.995787356980145e-05,4.578285006573424e-05,8.513865032000467e-05,6.928985385457054e-05,0.003688553581014276
../data/VOCdevkit\VOC2012\JPEGImages\2008_002312.jpg,['person'],3.234934774809517e-05,0.022595882415771484,1.2291220627957955e-05,0.00013821203901898116,0.9136855006217957,0.000441878626588732,0.06216011568903922,6.797393143642694e-05,3.368710531503893e-05,0.00012620784400496632,1.3760913134319708e-05,0.00028670809115283186,0.00033877528039738536,0.0004062689549755305,0.9999229907989502,0.00048211228568106884,0.0002744269440881908,0.00013641473196912557,0.30510467290878296,3.3690317650325596e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002314.jpg,['person'],5.074362707091496e-05,0.0003716514038387686,0.000942844955716282,0.4912057220935822,3.626583293225848e-06,7.313307833101136e-06,2.945593587355688e-05,7.335145255638055e-07,4.561764512800437e-07,1.404102113156114e-05,6.861759516141318e-07,7.83854047767818e-05,4.3144387973370607e-07,0.008959713391959667,0.999072790145874,6.0792335716541865e-06,5.1017996156588205e-06,2.1462241761582845e-07,3.2894782634684816e-05,4.216337765683421e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002321.jpg,['person'],1.803290160751203e-06,0.0001555869384901598,3.84375834983075e-06,6.18900521658361e-05,0.0002617694553919136,8.367996088054497e-06,2.327574293303769e-05,1.0851905244635416e-05,0.000370106688933447,0.0001923410018207505,8.332423021784051e-05,2.378610406594817e-05,7.830741424186272e-07,4.0498671296518304e-06,1.0,9.634428715799004e-05,7.429929974023253e-05,3.715627599376603e-06,0.0007762737805023789,0.0003761115076486021
../data/VOCdevkit\VOC2012\JPEGImages\2008_002322.jpg,"['bicycle', 'car', 'person']",6.802857569709886e-06,0.6724364161491394,9.824078006204218e-06,7.250779162859543e-05,0.0013306038454174993,0.00015737653302494437,0.9992965459823608,9.617612522561103e-05,1.8097221982316117e-05,0.00013953664165455848,4.576738319883589e-06,0.000557518331333995,9.501216482021846e-06,0.0006692404276691378,0.8921464085578918,8.321973291458562e-05,0.00014543412544298917,3.2029911380959675e-05,0.000103999103885144,1.7594704786461082e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002324.jpg,['person'],0.00031920633045956487,0.0003009254869539291,3.661218943307176e-05,0.01052031200379133,0.37213480472564703,0.0008339070482179523,0.7621828317642212,0.0004536641645245254,0.0017998891416937113,0.00010493559966562316,0.0006798111135140061,3.024221587111242e-05,7.254909633047646e-07,4.833292041439563e-05,0.0022986510302871466,0.0009827824542298913,5.190437877899967e-05,0.00023523582785855981,0.00012714725744444874,0.00013891693379264325
../data/VOCdevkit\VOC2012\JPEGImages\2008_002328.jpg,"['person', 'tvmonitor']",1.0813440667334362e-06,0.0007100347429513931,0.0003073457919526845,9.981228004107834e-07,0.019913768395781517,0.0003682112146634609,6.415677944460185e-06,0.0004898832994513214,0.00016444287030026317,0.010456793010234831,0.0011715339496731758,5.401036469265818e-05,1.7359070625388995e-05,0.00015126419020816684,0.9999984502792358,0.00014760266640223565,0.0017510183388367295,2.1005600501666777e-05,2.832612335623708e-05,0.0035359130706638093
../data/VOCdevkit\VOC2012\JPEGImages\2008_002330.jpg,"['bottle', 'person']",7.910265412647277e-05,0.0007071023574098946,0.00045943795703351503,0.00019109521235805005,0.999970316886902,0.0003075943677686155,0.0005233762203715743,0.00038934621261432767,7.285440369741991e-05,0.00028082021162845194,0.9989293217658995,0.00024181931803468612,5.765131390944588e-06,7.97072789282538e-05,0.2826497554779053,0.000595221237745136,5.5579064792254946e-05,0.0010234557557851076,3.0014662115718238e-05,0.00019881824846379462
../data/VOCdevkit\VOC2012\JPEGImages\2008_002347.jpg,['person'],4.030156105727657e-06,0.0102743124589324,0.0003522088809404522,0.00023005902767181402,0.237388476729393,4.651865310734138e-05,0.00023125253210309893,9.960703755496071e-05,0.017601916566491127,0.0009976831497624516,6.161897908896209e-05,0.0012870609061792493,7.833429117454216e-05,0.0007503461092710495,0.9999998807907104,0.0008910269243642688,0.0035330362152308226,0.00019362333114258942,0.0003701075620483607,5.740095002693124e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002349.jpg,['bird'],1.8167236703448e-05,9.415169870408137e-07,0.9999974966049194,8.073102799244225e-05,1.5989362509571947e-06,3.0385174341063252e-06,1.4778138393012341e-05,1.0787242388232698e-07,4.743465615320019e-05,6.638954801019281e-05,9.252580639440566e-05,3.213490799680585e-06,4.707019343186402e-07,1.1036101568606682e-05,6.398795812856406e-05,1.0941846539935796e-08,2.7850992410094484e-05,1.2420447092154065e-05,5.976948500574508e-07,3.13263590214774e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_002356.jpg,['person'],1.1955390618823006e-05,0.0012925754999741912,2.1749810912297107e-05,1.7276428479817693e-05,0.00010517502232687548,7.514150638598949e-05,7.315864058909938e-05,3.2487421322002774e-06,1.4152871699479874e-05,0.0019747193437069654,0.000144920137245208,0.0012567108497023582,0.00034157140180468565,0.0018113987753167746,0.9998341798782348,0.0043147820979356774,0.000353989249560982,3.368610850884579e-05,0.924735426902771,0.000528279400896281
../data/VOCdevkit\VOC2012\JPEGImages\2008_002358.jpg,['aeroplane'],0.9495315551757812,2.1626996385748495e-05,4.426334726304049e-06,0.13989628851413727,5.097229518469247e-07,0.000131470340420492,0.001098307315260172,5.238222911430057e-06,4.191054969737706e-08,5.53708741790615e-06,8.688151353908324e-08,0.000627729285042733,2.3662189050810408e-05,0.0001179032406071201,4.048308255732991e-05,5.150951892574085e-06,3.0446371965808794e-05,1.7804467233872856e-07,0.00011514486686792225,2.9038733373454306e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_002359.jpg,['dog'],1.108133528759936e-05,0.00011300709593342617,0.00011936899682041258,2.537315594963729e-06,3.7091293052071705e-05,4.715161048807204e-05,1.3078300980851054e-05,2.181029594794381e-05,1.1584108506212942e-05,0.6492426991462708,2.948909968836233e-05,0.1606687605381012,0.0012730240123346448,0.00021123541228007525,0.0010093383025377989,9.160450645140374e-06,0.006168781314045191,2.072748975479044e-05,1.2793047972081695e-05,1.4826966435066424e-05
