image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit\VOC2012\JPEGImages\2008_004921.jpg,0.003054706146940589,0.001050044666044414,0.0025946195237338543,0.9975716471672058,5.429521843325347e-05,0.0038321304600685835,0.14308476448059082,9.190042328555137e-05,8.525133307557553e-05,0.0002980169956572354,0.0001922810188261792,8.078216342255473e-05,0.0004855023289564997,0.00020784701337106526,0.8614708185195923,1.4375167666003108e-05,0.0001500070939073339,9.296829375671223e-06,0.0007083993987180293,2.8471746190916747e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004923.jpg,1.111488563765306e-05,0.3403759300708771,0.010485379956662655,0.003405274823307991,9.653391316533089e-05,0.0004042529035359621,0.10443329811096191,7.359835581155494e-05,0.04476773738861084,0.01317697111517191,0.0011544158915057778,0.0009979592869058251,0.06400103121995926,0.004130106419324875,0.4598129093647003,0.239657923579216,0.0005219720187596977,5.637388312607072e-05,0.00014600047143176198,1.6436755686299875e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004926.jpg,1.700387429082184e-06,0.00034119613701477647,5.6203294661827385e-05,1.3431102161121089e-05,0.24961668252944946,2.9461727990565123e-06,1.162200715043582e-05,0.001724433503113687,0.07495241612195969,6.113033305155113e-05,0.0004950015572831035,0.0016390574164688587,0.0009642563527449965,0.00040420243749395013,0.999990701675415,0.00030588419758714736,7.682272553211078e-05,0.1439511626958847,3.6585736324923346e-06,0.0028532410506159067
../data/VOCdevkit\VOC2012\JPEGImages\2008_004930.jpg,0.04397278279066086,0.00024459962151013315,0.00044165796134620905,1.1624557373579592e-05,2.862744986487087e-05,0.0029797148890793324,0.0020848875865340233,0.0002063040155917406,8.590688230469823e-05,0.00013399860472418368,0.00021765542624052614,0.00015162014460656792,0.00332766305655241,8.591564983362332e-05,0.998525083065033,0.0001872283173725009,3.1020721507957205e-05,0.00011657879076665267,0.00024006972671486437,0.0697193369269371
../data/VOCdevkit\VOC2012\JPEGImages\2008_004933.jpg,1.7236405255971476e-05,0.000553758698515594,3.915543857146986e-05,0.00018020885181613266,0.0003488742222543806,0.00014083876158110797,0.0010089522693306208,0.9996770620346069,2.0421797671588138e-05,0.0012849217746406794,4.1958010115195066e-05,0.00017635289987083524,0.0002939170808531344,4.401906335260719e-05,7.044029189273715e-05,6.430428129533539e-06,0.0002607489295769483,3.1230934837367386e-05,0.0002133449597749859,7.0276096266752575e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_004935.jpg,0.9644947052001953,0.00037030575913377106,0.0009598296019248664,0.0011939131654798985,7.509079296141863e-05,0.0006435546092689037,0.002852881560102105,0.00015373117639683187,1.441749554942362e-05,0.00038176600355654955,5.292213973007165e-05,0.0006492692045867443,0.0024795120116323233,0.0006058631697669625,0.1622379571199417,7.746771188976709e-06,2.8485104849096388e-05,6.639619823545218e-05,1.5920215446385555e-05,5.925836740061641e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004940.jpg,8.076767699094489e-05,0.14256848394870758,0.001031049177981913,9.876366675598547e-05,2.758782557066297e-06,3.11476833303459e-05,0.013335244730114937,9.87968232948333e-05,6.064110493753105e-07,1.3438045243674424e-05,1.2389407402224606e-06,7.23961420590058e-05,0.0031016410794109106,0.9999960660934448,0.9998823404312134,6.158437031444919e-07,4.350612289272249e-05,1.1914393326151185e-05,5.49872083865921e-06,3.9256374861906806e-07
../data/VOCdevkit\VOC2012\JPEGImages\2008_004942.jpg,1.3488559034158243e-06,4.227566751069389e-05,0.9999980926513672,8.327634532179218e-06,1.4136508980300277e-05,2.61638815572951e-05,6.837231921963394e-05,2.6521911422605626e-05,0.00014878541696816683,7.408538294839673e-06,1.1966533293161774e-06,8.112561044981703e-05,2.0815956304431893e-05,0.005959444213658571,2.9352864316933847e-07,8.174691174644977e-06,1.3991831110615749e-05,7.996727799763903e-05,1.0388913324277382e-05,6.480672891484573e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004948.jpg,5.161724766367115e-05,0.06218379735946655,0.0005729423719458282,4.845355579163879e-05,0.07936428487300873,0.00257645221427083,0.23821191489696503,6.04643537371885e-05,0.04501254856586456,5.6137247156584635e-05,0.2525428533554077,0.00034030701499432325,0.00017744270735420287,0.09104466438293457,0.9999942779541016,5.274640352581628e-05,0.00010012795974034816,0.0027743868995457888,0.00013675530499313027,0.001264497870579362
../data/VOCdevkit\VOC2012\JPEGImages\2008_004955.jpg,4.387878107081633e-06,0.0016723775770515203,0.0006533330888487399,0.0004833652637898922,7.5894272413279396e-06,0.00040853588143363595,0.9999996423721313,1.10031251097098e-05,0.0003265061241108924,0.000422688783146441,0.0007781378808431327,0.037818629294633865,3.214064781786874e-05,0.0009012784576043487,0.36409029364585876,0.0003949382225982845,0.00013040109479334205,4.8210287786787376e-05,0.00010131072485819459,5.38505737495143e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004967.jpg,1.9179955415893346e-05,0.03415416553616524,1.1766204806917813e-05,0.00014872329484205693,6.948564987396821e-05,2.806318661896512e-05,0.0003876806586049497,0.8416039347648621,0.00016543794481549412,0.0013721680734306574,4.0074392018141225e-05,0.617705225944519,0.001134819001890719,0.003934325184673071,0.019101308658719063,4.9147463869303465e-05,6.786052836105227e-05,0.0006010382785461843,5.879264062969014e-05,6.368510366883129e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004968.jpg,2.182180105592124e-05,0.9891098737716675,0.0007535323384217918,0.001011864747852087,1.143877511822211e-06,0.3714585304260254,0.9999345541000366,3.887260754709132e-05,0.0002725048689171672,0.0002807152923196554,7.632698543602601e-05,0.00020848691929131746,0.005208964925259352,0.03787585347890854,0.9996034502983093,0.0016639820532873273,0.00019901891937479377,7.189497409854084e-06,0.02752845734357834,4.120223366044229e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_004974.jpg,4.7729395191709045e-06,0.022692378610372543,0.009440707974135876,0.0016280225245282054,0.0001144802154158242,0.001928155543282628,0.887913703918457,4.551360689220019e-05,0.0005829077563248575,0.009211067110300064,0.00011540362174855545,0.08016809076070786,0.0002519790723454207,0.05505497753620148,0.7423322200775146,0.0010296606924384832,0.0009070067899301648,3.242591265006922e-05,0.009018323384225368,7.917195034679025e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_004975.jpg,4.509251994022634e-06,0.0018872899236157537,0.00016556118498556316,0.0011268454836681485,9.872032023849897e-06,9.428731573279947e-05,0.0011063910787925124,0.0001648886245675385,2.5020312023116276e-05,0.00015489092038478702,0.00013587117427960038,0.9296694397926331,0.00012328801676630974,0.00017743033822625875,0.000641262682620436,5.878445881535299e-05,0.016639545559883118,3.97657640860416e-05,6.278924411162734e-05,3.660168295027688e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_004979.jpg,0.00015617166354786605,0.0012882302980870008,0.0001462662039557472,3.019763607881032e-05,0.6897674798965454,9.421737922821194e-05,0.018024668097496033,0.0006265410338528454,0.010016809217631817,7.381519935734104e-06,8.921830885810778e-05,0.002320448635146022,3.771549017983489e-05,0.040520139038562775,0.6906261444091797,2.9291026294231415e-05,1.1144763902848354e-06,0.013361445628106594,5.9012832934968174e-05,0.7649178504943848
../data/VOCdevkit\VOC2012\JPEGImages\2008_004982.jpg,0.00019030696421395987,6.1554201238323e-05,0.0004226504825055599,0.0002718006435316056,0.5593810677528381,9.03578802535776e-06,0.004324515350162983,0.0016180335078388453,0.02278713881969452,1.56199348566588e-05,0.08149702101945877,0.0005668662488460541,1.5548106603091583e-05,0.00012208294356241822,0.010339587926864624,4.6577912144130096e-05,1.0550228580541443e-05,0.0052100252360105515,2.278832471347414e-05,0.005483480170369148
../data/VOCdevkit\VOC2012\JPEGImages\2008_004984.jpg,0.0001809073000913486,0.0015249141724780202,9.276043419959024e-05,0.00031629364821128547,0.0015729526057839394,8.744719525566325e-05,0.0012674478348344564,0.0024586410727351904,0.08905145525932312,0.00023664608306717128,0.0021189211402088404,0.020379982888698578,0.00045809929724782705,0.001557455281727016,0.9956024885177612,0.00016826132196001709,0.0002586906775832176,0.013202565722167492,0.00017640738224145025,0.0010059729684144258
../data/VOCdevkit\VOC2012\JPEGImages\2008_004986.jpg,5.583118309004931e-06,0.004723013378679752,0.00014114139776211232,9.747785043145996e-06,3.863965321215801e-05,7.704355994064827e-06,3.2070831821329193e-06,0.004028182942420244,0.00863867998123169,0.00028775169630534947,7.274160452652723e-06,0.9094518423080444,2.645877975737676e-05,0.000825616589281708,0.012452743947505951,1.021285879687639e-05,0.0002403963590040803,0.36625948548316956,2.1800502508995123e-05,8.798348062555306e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_004995.jpg,0.0004375068238005042,0.9551355838775635,0.00045041885459795594,0.000789059151429683,0.009994887746870518,0.01872941292822361,0.5624710917472839,0.0010670359479263425,0.010609088465571404,0.0002978829143103212,0.0007317338022403419,0.0019186172867193818,0.0012049312936142087,0.010564775206148624,0.748212456703186,0.009718062356114388,8.309895929414779e-05,0.0025687364395707846,0.00010640380787663162,0.000917346216738224
../data/VOCdevkit\VOC2012\JPEGImages\2008_005001.jpg,0.0002035181678365916,0.020144373178482056,0.0021516247652471066,0.12024055421352386,5.0406408263370395e-05,0.0821252092719078,0.9106886386871338,5.6673197832424194e-05,0.01902480237185955,0.0012063155882060528,0.0040645478293299675,0.0016350711230188608,0.0026184306479990482,0.08657283335924149,0.9998461008071899,0.011422387324273586,0.00041009567212313414,8.222235192079097e-05,0.00030228239484131336,5.582985522778472e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005003.jpg,4.196535030587256e-07,0.061602458357810974,0.00015139044262468815,5.0382088375044987e-05,2.1127132185938535e-06,5.746612441726029e-05,0.0017213344108313322,0.4780767560005188,2.064266664092429e-05,0.00043452155659906566,2.630684775795089e-06,0.7729833126068115,2.3001552108325996e-05,0.00028479774482548237,0.00011054854257963598,0.00018699371139518917,0.006158940494060516,0.0009308165172114968,9.072001375898253e-06,2.3753098048473476e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005008.jpg,0.0002931024937424809,0.0007044200319796801,0.0003148861578665674,0.0002707046514842659,0.03202373534440994,0.0008913050405681133,0.003979564644396305,0.0013777941931039095,0.19057728350162506,3.773643038584851e-05,0.0029314709827303886,0.0004944262327626348,0.0005273160059005022,0.0012252096785232425,0.009072503075003624,0.06859035789966583,1.0294254025211558e-05,0.009106642566621304,7.181861292337999e-05,0.9998985528945923
../data/VOCdevkit\VOC2012\JPEGImages\2008_005010.jpg,3.133084192086244e-06,0.0008662145701237023,9.006945765577257e-05,4.1663635784061626e-05,1.7433474113204284e-06,4.631940828403458e-05,0.0029189707711338997,4.82923278468661e-05,8.481605618726462e-05,0.97708660364151,0.00011406189150875434,0.024163061752915382,0.016727950423955917,0.0003519393503665924,0.0002987156331073493,0.00011263154010521248,0.0006533063715323806,2.3350912670139223e-05,1.1552247087820433e-05,6.076601948734606e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005015.jpg,1.9310906282044016e-05,0.0003709496813826263,0.00015128495579119772,0.00013877844321541488,3.4386797779006884e-05,6.002160444040783e-05,0.0009672595770098269,0.0005763073568232358,0.0006865341565571725,0.0011758729815483093,8.141755824908614e-05,0.992651641368866,7.99858826212585e-05,1.2728380170301534e-05,0.29702791571617126,3.266168641857803e-05,4.175499998382293e-05,0.00014302687486633658,1.5717014321126044e-05,0.0001573595654917881
../data/VOCdevkit\VOC2012\JPEGImages\2008_005023.jpg,0.0003276389616075903,0.00035794900031760335,0.00019248078751843423,0.00044294813415035605,0.0011005495907738805,0.0001773308904375881,0.007406862452626228,0.0003996586019638926,0.007556089665740728,0.00017790417768992484,0.00012305733980610967,0.0028418204747140408,0.0011682615149766207,0.37048399448394775,0.21001476049423218,4.39111863670405e-05,2.283984395035077e-05,0.001492339768446982,8.988369518192485e-05,6.779850082239136e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005032.jpg,1.0842584742931649e-05,0.00795935932546854,0.00010273134830640629,0.0008733535069040954,1.393818024553184e-06,0.006297301035374403,0.9999618530273438,5.644596240017563e-05,0.00022659008391201496,8.590565994381905e-05,1.620480361452792e-05,0.017555076628923416,0.00012119261373300105,0.9253311157226562,0.998822033405304,1.3679906260222197e-05,8.820966468192637e-05,7.657295645913109e-05,5.898722884012386e-05,7.257516699610278e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005035.jpg,0.0019314454402774572,0.005761109292507172,0.0001254414237337187,0.0001569819141877815,8.302244532387704e-05,0.0001263627054868266,0.00015918123244773597,0.003934714011847973,0.0002672832051757723,0.00011542464199010283,1.0957405720546376e-05,0.003394725965335965,0.00048764742678031325,0.10629664361476898,0.9989493489265442,3.2051513699116185e-05,1.4741990526090376e-05,0.010349082760512829,0.00018753115728031844,2.3371207134914584e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005037.jpg,0.00022457049635704607,0.0018315284978598356,0.00040657524368725717,0.00017372079310007393,0.00046991289127618074,0.0004900061176158488,0.023684179410338402,0.001247541280463338,0.9075092673301697,1.979969056264963e-05,7.034832378849387e-05,0.0005508242174983025,6.390173803083599e-05,0.032416678965091705,0.010211232118308544,0.0002729227126110345,2.7040275654144352e-06,0.005066265352070332,0.0001829338289098814,0.9964742064476013
../data/VOCdevkit\VOC2012\JPEGImages\2008_005043.jpg,8.641110616736114e-05,0.00026887989952228963,0.0008389121503569186,0.1286400407552719,5.736067396355793e-05,2.1518575522350147e-05,0.015597867779433727,0.0008908490999601781,4.196353529550834e-06,0.00017006753478199244,1.2335291103227064e-05,0.004086266737431288,0.002967463806271553,0.09472084790468216,0.9997014403343201,1.7451155827075127e-06,0.00031775407842360437,9.637390576244798e-06,1.0978356840496417e-05,1.5221190551528707e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005046.jpg,0.0003569188993424177,0.0007876948802731931,4.720438482763711e-06,0.0002310184936504811,5.672012775903568e-05,0.0013116615591570735,5.381566006690264e-05,0.16900478303432465,1.792677358025685e-05,0.0003732853219844401,5.3979467338649556e-05,0.06839533150196075,0.00013680329720955342,8.532550418749452e-05,0.834764838218689,1.0056211294795503e-06,2.55349568760721e-05,0.3358766436576843,0.00013445834338199347,2.196400600951165e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005049.jpg,1.3223125279182568e-06,0.010328162461519241,0.0006594688165932894,0.0003973117854911834,3.997900057584047e-05,0.00019550199795048684,0.9754531383514404,6.086218127165921e-05,0.004810485523194075,0.001018027076497674,0.001202157000079751,0.0012221971992403269,0.00019851593242492527,0.9960306286811829,0.8035101890563965,0.0039054688531905413,0.00019291699572931975,0.00017240576562471688,0.00017031063907779753,5.113606675877236e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005054.jpg,4.542252554529114e-06,0.0010813840199261904,0.0010002985363826156,0.0009092037216760218,3.9318829294643365e-06,0.003971075639128685,0.9999995231628418,7.669367914786562e-05,0.0055243270471692085,0.00034951005363836884,0.00018363060371484607,0.0182739719748497,3.774787546717562e-05,0.009503965266048908,0.024341998621821404,4.5972727093612775e-05,6.808299076510593e-05,0.0003665364347398281,0.00026487247669138014,0.0036593303084373474
../data/VOCdevkit\VOC2012\JPEGImages\2008_005057.jpg,0.9895939826965332,7.14698398951441e-05,8.495666406815872e-05,0.00021001660206820816,2.8689108148682863e-05,0.0013633916387334466,0.011465159244835377,0.00033345803967677057,0.00037683991831727326,0.00028057937743142247,0.0038022033404558897,3.339567774673924e-05,0.0006232172599993646,0.0003147207899019122,0.19978757202625275,4.690664718509652e-05,0.00010790427040774375,0.0004316419654060155,0.00016266349120996892,3.299889613117557e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005061.jpg,1.4437172239922802e-06,0.0026169803459197283,6.347407179418951e-06,4.633324351743795e-06,0.00010138648940483108,7.845846266718581e-05,0.0005626302445307374,0.999984860420227,5.107389733893797e-05,9.443673661735374e-06,4.46250624008826e-06,1.604857629899925e-06,1.4526207451126538e-05,7.930296123959124e-05,2.670398316695355e-05,6.470842208727845e-07,3.841091529466212e-05,9.094866982195526e-05,1.2655732462008018e-05,9.794834113563411e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005063.jpg,7.854864634282421e-06,0.0007582465186715126,0.001026943209581077,0.5671231746673584,4.3629977881209925e-05,1.9750394130824134e-05,0.4891168773174286,3.0124518161755987e-05,0.00045967340702190995,0.00011322401405777782,1.9781573428190313e-05,0.009581967256963253,0.0001875107700470835,0.068389892578125,0.999996542930603,4.487531441554893e-06,3.2369654945796356e-05,0.00022085575619712472,1.2187653737782966e-05,1.2381893611745909e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005065.jpg,1.9956805772380903e-05,4.39168798038736e-05,0.9987700581550598,0.08490408211946487,0.00033270131098106503,0.0004346124769654125,1.1298588106001262e-05,3.8460617361124605e-05,2.1051142539363354e-05,0.0001030441271723248,2.0987639800296165e-05,0.5961593389511108,0.00013975835463497788,9.135076106758788e-05,0.0016695513622835279,1.8232462025480345e-05,3.210462091374211e-05,1.0707726687542163e-05,8.299361979879905e-06,6.732104520779103e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005068.jpg,4.9668902647681534e-05,0.0013325803447514772,0.0018325888086110353,0.0004521893279161304,0.00034482459886930883,0.001347262179479003,0.01236969605088234,0.0011596273398026824,0.9885482788085938,4.062102743773721e-05,0.0009445430478081107,0.0002915137156378478,0.001796606695279479,0.001120707718655467,0.000911417999304831,0.00032192448270507157,7.22058257451863e-06,0.0036248357500880957,0.0008672460098750889,0.025909213349223137
../data/VOCdevkit\VOC2012\JPEGImages\2008_005070.jpg,2.5495212412351975e-06,0.0005176687845960259,0.00625176727771759,0.0003230164584238082,0.000738312432076782,0.00010291412036167458,0.0009546517394483089,0.0012012016959488392,0.8756542801856995,0.00012975202116649598,0.3376392722129822,0.005240703001618385,4.0719307435210794e-05,0.0019309812923893332,0.0018891115905717015,0.8294661641120911,2.774539552774513e-06,0.007659268099814653,0.000260043831076473,0.00015817191160749644
../data/VOCdevkit\VOC2012\JPEGImages\2008_005072.jpg,5.690319085260853e-05,0.002122982172295451,3.7304866964404937e-06,1.169623647001572e-05,9.183900692733005e-05,0.00015757037908770144,0.001400400884449482,0.9991833567619324,2.269588912895415e-05,2.0394181774463505e-05,6.753768502676394e-06,0.0003972888516727835,1.6257896277238615e-05,0.0018936150008812547,0.029751138761639595,8.524843906343449e-07,3.867216491926229e-06,0.036082591861486435,2.0694445993285626e-05,1.7663145627011545e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005085.jpg,0.0002851169847417623,0.0005158160929568112,0.000299937033560127,3.174225639668293e-05,3.931745595764369e-05,0.0007149659795686603,0.009405642747879028,0.00019730388885363936,1.0615081919240765e-05,0.00023580667038913816,0.00023102112754713744,0.0016338697168976068,0.001327818026766181,0.03651096671819687,0.005264713894575834,4.111018279218115e-05,7.636695227120072e-05,2.0853112800978124e-05,0.41116684675216675,9.765037975739688e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005089.jpg,8.926800364861265e-05,0.00623077480122447,0.0019212369807064533,0.00013387101353146136,0.00038874780875630677,0.0016063634539023042,0.01889466866850853,0.0017765875672921538,0.12320753931999207,3.1901181500870734e-05,9.307250729762018e-05,0.00010012709390139207,0.0006083266925998032,0.004522060509771109,0.9984991550445557,0.0010833983542397618,1.7834776372183114e-05,0.012266918085515499,0.0008859036606736481,0.9811528921127319
../data/VOCdevkit\VOC2012\JPEGImages\2008_005092.jpg,2.920848965004552e-05,8.339140185853466e-05,0.999889612197876,1.731041629682295e-05,4.622092092176899e-05,5.327111284714192e-05,0.00044341577449813485,1.1839852959383279e-05,1.808702654670924e-05,6.74392722430639e-05,0.0001035514214891009,0.00013449476682581007,0.0005255267024040222,0.0001067485281964764,2.201744337071432e-06,1.3789684089715593e-05,6.679138459730893e-05,1.5702722521382384e-05,7.04473422956653e-05,4.63742580905091e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005096.jpg,0.0020780127961188555,0.0014057845110073686,0.9991088509559631,9.645376849221066e-05,9.689266335044522e-06,7.981232192832977e-05,0.0010236069792881608,0.00023934226192068309,0.00047535699559375644,2.4653190848766826e-05,0.00012961724132765085,0.0019901604391634464,0.00023371161660179496,0.0020068581216037273,0.020495153963565826,6.023851892678067e-05,5.85194538871292e-05,4.9802321882452816e-05,3.0505079848808236e-05,0.0003512413240969181
../data/VOCdevkit\VOC2012\JPEGImages\2008_005097.jpg,3.8807752389402594e-06,0.0002865864662453532,4.421942776389187e-06,2.082966148009291e-06,2.382304842285521e-08,4.148235802858835e-06,6.425572792068124e-05,9.183903557641315e-07,1.1205923300394716e-07,0.9999998807907104,8.30773205962032e-06,4.791990249941591e-06,6.780392868677154e-05,4.573432670440525e-05,0.0007873362046666443,1.1525138461365714e-06,0.00014214584371075034,2.1374040670707473e-07,1.348387627331249e-06,2.590603855878726e-07
../data/VOCdevkit\VOC2012\JPEGImages\2008_005098.jpg,0.0001328787620877847,0.03225359693169594,0.006414956878870726,2.614834329506266e-06,3.539977114996873e-05,1.0630886208673473e-05,0.0006363567663356662,0.0005558896227739751,3.101912443526089e-05,3.895346526405774e-05,4.333606193540618e-05,0.0007368862861767411,0.00032233199453912675,0.02563994936645031,0.999893069267273,8.61412554513663e-05,9.82352503342554e-06,2.9412341973511502e-05,7.234843906189781e-06,2.727965147641953e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005105.jpg,2.1484695480467053e-06,0.0031239010859280825,0.0004834035353269428,2.3211037841974758e-05,2.12626709981123e-05,2.7196376322535798e-05,0.00048355813487432897,4.491805157158524e-05,9.947055514203385e-05,0.9980837106704712,0.00026248922222293913,0.04716157913208008,0.017148509621620178,4.3692223698599264e-05,0.0003600667114369571,0.01303070317953825,1.0392450349172577e-05,9.111968392971903e-05,7.260881375259487e-06,5.2761961342184804e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_005107.jpg,5.2580173360183835e-05,0.0004315839905757457,1.930926737259142e-05,4.48196406068746e-05,5.5931999668246135e-05,0.00018378684762865305,0.0001680137647781521,0.0021146133076399565,0.003555589122697711,4.672744034905918e-05,6.100600148783997e-05,0.007520333398133516,0.0007539144717156887,0.0007351390668191016,0.9987868666648865,1.3474695151671767e-05,6.18814874542295e-06,0.662807822227478,0.0007154233171604574,0.0014655516715720296
../data/VOCdevkit\VOC2012\JPEGImages\2008_005109.jpg,0.0003803269937634468,0.00024772153119556606,0.0003085336065851152,0.0003530376707203686,6.0458471125457436e-05,0.0003124936483800411,0.0002658964367583394,0.8046608567237854,0.0004331964300945401,0.00013554211182054132,5.873665941180661e-05,0.0013789684744551778,0.00010157383803743869,5.540902930079028e-05,0.003913749009370804,4.328526119934395e-05,0.00012726055865641683,0.0002955834788735956,0.00015434306988026947,2.787599623843562e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005110.jpg,1.48528727095254e-06,0.034127432852983475,0.001757637015543878,0.005308419466018677,1.8396009181742556e-05,0.30881109833717346,0.9996034502983093,6.348972965497524e-05,0.00042382231913506985,0.006151915993541479,0.0003015561669599265,0.0022946172393858433,0.00031756298267282546,0.00044216812239028513,0.9947611689567566,0.0002251832775073126,0.00030133401742205024,2.9656279366463423e-05,0.00012339645763859153,1.2884976058558095e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005111.jpg,0.000148826846270822,0.04440118372440338,0.009890967980027199,0.00014242112229112536,0.0003048872749786824,2.9222310331533663e-05,0.0004817337612621486,0.00036377174546942115,0.006575029343366623,0.0001016234455164522,0.00020615654648281634,0.026831865310668945,0.004810391925275326,0.0005432016914710402,0.9850534796714783,0.002346287714317441,1.1590263966354541e-05,0.00042472482891753316,2.116709583788179e-05,0.002189183607697487
../data/VOCdevkit\VOC2012\JPEGImages\2008_005114.jpg,0.9973000884056091,2.7508447601576336e-05,1.7430966181564145e-05,6.469164191003074e-07,4.454901136341505e-05,0.00019332373631186783,0.00024469898198731244,0.00016304844757542014,5.343244629330002e-05,0.00019948133558500558,3.3159063605125993e-05,0.00020430189033504575,0.00014066335279494524,1.8587626982480288e-05,0.00370881543494761,2.1365378415794112e-05,5.19475861437968e-06,6.674847099930048e-05,2.1538777218665928e-05,0.0001068514829967171
../data/VOCdevkit\VOC2012\JPEGImages\2008_005117.jpg,6.338398816296831e-05,0.00016265666636172682,0.041027966886758804,0.01553725078701973,1.8741164240054786e-05,0.001559035386890173,0.0018217259785160422,3.5454202588880435e-05,1.4338625078380574e-05,0.002706139115616679,1.4659918633697089e-05,0.0011419501388445497,0.001192771946080029,0.0010966036934405565,0.002060376340523362,2.177961687266361e-05,0.4128752648830414,0.006482819095253944,0.0004036475729662925,8.69504438014701e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005123.jpg,0.0007471989956684411,0.0011472469195723534,9.141585178440437e-05,0.0006507312064059079,3.6558983993018046e-05,0.00025199397350661457,0.001314353896304965,0.011076641269028187,0.002949402667582035,7.745452603558078e-05,8.925098518375307e-05,0.996847927570343,0.0003401287831366062,3.556981755536981e-05,0.0013057459145784378,9.56543954089284e-06,0.00011604143946897238,0.001233998336829245,0.0004897219478152692,0.00019218187662772834
../data/VOCdevkit\VOC2012\JPEGImages\2008_005139.jpg,2.324881097592879e-05,0.7201167345046997,9.930204396368936e-05,1.9314768451295095e-06,5.58169574560452e-07,0.1232517808675766,1.0,1.0672411917767022e-05,2.480700231899391e-06,2.2386934688256588e-06,8.810758117760997e-06,8.856771455612034e-05,0.0001325894263572991,0.9998979568481445,0.9999990463256836,1.0074857215158772e-07,2.817087442963384e-05,3.484578883217182e-07,2.859185997294844e-06,4.422375354806718e-07
../data/VOCdevkit\VOC2012\JPEGImages\2008_005140.jpg,0.00011623779573710635,6.055488847778179e-05,0.004411114379763603,0.0001419502659700811,0.9997400641441345,0.000118511903565377,0.010348848067224026,9.201397915603593e-05,9.469420547247864e-06,2.170021070924122e-05,7.923869998194277e-05,0.0003200293576810509,0.00013758351269643754,0.00010932244913419709,0.0014249499654397368,5.470924861583626e-06,3.3025937682396034e-06,4.7247620386769995e-05,0.00010480170021764934,0.00016478411271236837
../data/VOCdevkit\VOC2012\JPEGImages\2008_005147.jpg,8.08097465778701e-05,0.9987309575080872,0.0008397662895731628,0.0011997900437563658,0.00144184532109648,0.048702068626880646,0.45531609654426575,0.00020371754362713546,5.42745110578835e-05,0.0015400199918076396,3.3657208405202255e-05,0.0012102373875677586,0.000798537046648562,0.04955359548330307,0.7661268711090088,0.011865184642374516,0.0002693830756470561,0.0003956868313252926,0.0003475674311630428,0.00034333093208260834
../data/VOCdevkit\VOC2012\JPEGImages\2008_005151.jpg,0.00027134057017974555,0.002873239805921912,0.00021280291548464447,0.0001427771057933569,9.030808541865554e-06,3.588206527638249e-05,0.0048933192156255245,0.0001903171360027045,0.0023422676604241133,0.00027494627283886075,2.147685518139042e-05,0.1572602242231369,0.3483832776546478,0.0028353703673928976,0.8823155760765076,1.4277345144364517e-05,5.401646831160178e-06,0.002201878698542714,4.518441710388288e-05,1.9883040295098908e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_005156.jpg,5.5418753618141636e-05,0.0028310350608080626,0.005079870577901602,0.9992813467979431,7.900706987129524e-05,0.0009037911659106612,0.007230675313621759,1.3031326488999184e-05,0.00010351321543566883,0.00030007975874468684,0.00024426355957984924,0.0003074313572142273,0.0008932744967751205,0.04541601240634918,0.9999974966049194,1.3199276509112678e-05,0.0004395015421323478,4.328618160798214e-06,6.498024049506057e-06,8.778216397331562e-06
